"id","highTeam.x","season.x","lowTeam.x","pred","lowTeamSeed","highTeamSeed","lowSeed","highSeed","lowTeamWins","lowTeamLosses","highTeamWins","highTeamLosses","lowTeamWinRate","highTeamWinRate","season.y","daynum","wteam","wscore","lteam","lscore","numot","lowTeamWon","lowTeam.y","highTeam.y","lhWinDiff","pred.algo","pred.lhWinDiff","pred.seeds"
"Q_627_666","666","Q","627",0.465026081767786,"Z14b","Z08","14","08",25,7,26,8,0.78125,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0165441176470589,0.523560209424084,0.516544117647059,0.32
"Q_627_670","670","Q","627",0.461350388601036,"Z14b","X04","14","04",25,7,23,9,0.78125,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0625,0.582901554404145,0.5625,0.2
"Q_627_671","671","Q","627",0.394475395927602,"Z14b","Z01","14","01",25,7,27,7,0.78125,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0128676470588235,0.480769230769231,0.487132352941177,0.11
"Q_627_676","676","Q","627",0.340369425996205,"Z14b","Z02","14","02",25,7,30,4,0.78125,0.882352941176471,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.101102941176471,0.32258064516129,0.398897058823529,0.14
"Q_627_680","680","Q","627",0.485115416066083,"Z14b","W13","14","13",25,7,23,6,0.78125,0.793103448275862,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0118534482758621,0.482315112540193,0.488146551724138,0.47
"Q_627_685","685","Q","627",0.59400682580842,"Z14b","Y16a","14","16",25,7,21,12,0.78125,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.144886363636364,0.671140939597316,0.644886363636364,0.56
"Q_627_687","687","Q","627",0.298446678905207,"Z14b","Z06","14","06",25,7,27,1,0.78125,0.964285714285714,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.183035714285714,0.116822429906542,0.316964285714286,0.26
"Q_627_695","695","Q","627",0.55124603200311,"Z14b","X11","14","11",25,7,22,12,0.78125,0.647058823529412,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.134191176470588,0.66079295154185,0.634191176470588,0.41
"Q_627_701","701","Q","627",0.412639307228916,"Z14b","Z05","14","05",25,7,26,6,0.78125,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.03125,0.451807228915663,0.46875,0.23
"Q_627_702","702","Q","627",0.524124089174185,"Z14b","Y13","14","13",25,7,24,9,0.78125,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0539772727272727,0.572519083969466,0.553977272727273,0.47
"Q_627_707","707","Q","627",0.526182065217391,"Z14b","Z15","14","15",25,7,24,8,0.78125,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.03125,0.543478260869565,0.53125,0.53
"Q_627_708","708","Q","627",0.354851596126255,"Z14b","X01","14","01",25,7,29,5,0.78125,0.852941176470588,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0716911764705882,0.38109756097561,0.428308823529412,0.11
"Q_627_717","717","Q","627",0.511402243589744,"Z14b","Y07","14","07",25,7,22,11,0.78125,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.114583333333333,0.641025641025641,0.614583333333333,0.29
"Q_627_719","719","Q","627",0.488391822638146,"Z14b","X13","14","13",25,7,26,7,0.78125,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.00662878787878785,0.490196078431373,0.493371212121212,0.47
"Q_627_720","720","Q","627",0.401975395927602,"Z14b","W02","14","02",25,7,27,7,0.78125,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0128676470588235,0.480769230769231,0.487132352941177,0.14
"Q_627_738","738","Q","627",0.54900682580842,"Z14b","X10","14","10",25,7,21,12,0.78125,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.144886363636364,0.671140939597316,0.644886363636364,0.38
"Q_627_748","748","Q","627",0.5,"Z14b","Y14","14","14",25,7,25,7,0.78125,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0,0.5,0.5,0.5
"Q_627_754","754","Q","627",0.444315133311389,"Z14b","X06","14","06",25,7,24,7,0.78125,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00705645161290325,0.510204081632653,0.507056451612903,0.26
"Q_627_771","771","Q","627",0.584276746724891,"Z14b","X12b","14","12",25,7,19,13,0.78125,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.1875,0.709606986899563,0.6875,0.44
"Q_627_772","772","Q","627",0.485832784156912,"Z14b","W09","14","09",25,7,23,8,0.78125,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0393145161290323,0.554016620498615,0.539314516129032,0.35
"Q_627_775","775","Q","627",0.574684828021765,"Z14b","W14","14","14",25,7,20,11,0.78125,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.136088709677419,0.662650602409639,0.636088709677419,0.5
"Q_627_780","780","Q","627",0.466815133311389,"Z14b","Z09","14","09",25,7,24,7,0.78125,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00705645161290325,0.510204081632653,0.507056451612903,0.35
"Q_627_781","781","Q","627",0.413645833333333,"Z14b","X07","14","07",25,7,25,5,0.78125,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0520833333333334,0.416666666666666,0.447916666666667,0.29
"Q_627_786","786","Q","627",0.284780494552264,"Z14b","W01","14","01",25,7,31,2,0.78125,0.939393939393939,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.158143939393939,0.187265917602996,0.341856060606061,0.11
"Q_627_789","789","Q","627",0.436815133311389,"Z14b","X05","14","05",25,7,24,7,0.78125,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00705645161290325,0.510204081632653,0.507056451612903,0.23
"Q_627_793","793","Q","627",0.571028531280547,"Z14b","W11","14","11",25,7,20,13,0.78125,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.175189393939394,0.698924731182796,0.675189393939394,0.41
"Q_627_814","814","Q","627",0.561522177419355,"Z14b","W16","14","16",25,7,21,9,0.78125,0.7,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.08125,0.604838709677419,0.58125,0.56
"Q_627_817","817","Q","627",0.458682065217391,"Z14b","Y06","14","06",25,7,24,8,0.78125,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.03125,0.543478260869565,0.53125,0.26
"Q_627_825","825","Q","627",0.457811649948997,"Z14b","Y12","14","12",25,7,28,6,0.78125,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0422794117647058,0.433526011560694,0.457720588235294,0.44
"Q_627_827","827","Q","627",0.475863442865184,"Z14b","W05","14","05",25,7,24,10,0.78125,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0753676470588235,0.598086124401914,0.575367647058823,0.23
"Q_627_828","828","Q","627",0.573878339179709,"Z14b","X16b","14","16",25,7,23,11,0.78125,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.104779411764706,0.630733944954128,0.604779411764706,0.56
"Q_627_830","830","Q","627",0.511310031704826,"Z14b","Z10","14","10",25,7,22,9,0.78125,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0715725806451613,0.593667546174142,0.571572580645161,0.38
"Q_627_835","835","Q","627",0.674378839066339,"Z14b","Y16b","14","16",25,7,15,18,0.78125,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.326704545454545,0.810810810810811,0.826704545454545,0.56
"Q_627_843","843","Q","627",0.569276746724891,"Z14b","W10","14","10",25,7,19,13,0.78125,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.1875,0.709606986899563,0.6875,0.38
"Q_627_846","846","Q","627",0.394926611589787,"Z14b","Y05","14","05",25,7,26,5,0.78125,0.838709677419355,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0574596774193549,0.407166123778501,0.442540322580645,0.23
"Q_627_849","849","Q","627",0.456624089174185,"Z14b","W04","14","04",25,7,24,9,0.78125,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0539772727272727,0.572519083969466,0.553977272727273,0.2
"Q_627_853","853","Q","627",0.54900682580842,"Z14b","Y10","14","10",25,7,21,12,0.78125,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.144886363636364,0.671140939597316,0.644886363636364,0.38
"Q_629_636","636","Q","629",0.379419097693351,"Y08","X02","08","02",22,10,27,6,0.6875,0.818181818181818,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.130681818181818,0.328358208955224,0.369318181818182,0.32
"Q_629_637","637","Q","629",0.505427138034509,"Y08","W08","08","08",22,10,21,10,0.6875,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0100806451612904,0.511627906976744,0.51008064516129,0.5
"Q_629_640","640","Q","629",0.164300662572721,"Y08","Y01","08","01",22,10,32,2,0.6875,0.941176470588235,"Q",138,640,87,629,71,0,0,629,640,-0.253676470588235,0.120879120879121,0.246323529411765,0.29
"Q_629_643","643","Q","629",0.576662057522124,"Y08","X16a","08","16",22,10,21,11,0.6875,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.03125,0.535398230088496,0.53125,0.74
"Q_629_644","644","Q","629",0.49935952970297,"Y08","Y15","08","15",22,10,25,7,0.6875,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.381188118811881,0.40625,0.71
"Q_629_647","647","Q","629",0.499765513268711,"Y08","Z12","08","12",22,10,23,8,0.6875,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0544354838709677,0.433497536945813,0.445564516129032,0.62
"Q_629_648","648","Q","629",0.520767445582586,"Y08","Z16","08","16",22,10,25,8,0.6875,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0700757575757576,0.413145539906103,0.429924242424242,0.74
"Q_629_651","651","Q","629",0.439239316905802,"Y08","Z04","08","04",22,10,26,9,0.6875,0.742857142857143,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0553571428571429,0.432314410480349,0.444642857142857,0.38
"Q_629_653","653","Q","629",0.517644230769231,"Y08","W15","08","15",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.71
"Q_629_660","660","Q","629",0.40935952970297,"Y08","Z03","08","03",22,10,25,7,0.6875,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.381188118811881,0.40625,0.35
"Q_629_666","666","Q","629",0.456615960604425,"Y08","Z08","08","08",22,10,26,8,0.6875,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0772058823529411,0.403669724770642,0.422794117647059,0.5
"Q_629_670","670","Q","629",0.452841705607477,"Y08","X04","08","04",22,10,23,9,0.6875,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.03125,0.462616822429907,0.46875,0.38
"Q_629_671","671","Q","629",0.386647475027747,"Y08","Z01","08","01",22,10,27,7,0.6875,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.106617647058823,0.363207547169812,0.393382352941177,0.29
"Q_629_676","676","Q","629",0.337987795633717,"Y08","Z02","08","02",22,10,30,4,0.6875,0.882352941176471,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.194852941176471,0.22680412371134,0.305147058823529,0.32
"Q_629_680","680","Q","629",0.47725935892551,"Y08","W13","08","13",22,10,23,6,0.6875,0.793103448275862,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.105603448275862,0.3646408839779,0.394396551724138,0.65
"Q_629_685","685","Q","629",0.587024597238205,"Y08","Y16a","08","16",22,10,21,12,0.6875,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0511363636363636,0.556962025316456,0.551136363636364,0.74
"Q_629_687","687","Q","629",0.309639187866928,"Y08","Z06","08","06",22,10,27,1,0.6875,0.964285714285714,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.276785714285714,0.0753424657534245,0.223214285714286,0.44
"Q_629_695","695","Q","629",0.543973930481283,"Y08","X11","08","11",22,10,22,12,0.6875,0.647058823529412,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0404411764705882,0.545454545454546,0.540441176470588,0.59
"Q_629_701","701","Q","629",0.405433673469388,"Y08","Z05","08","05",22,10,26,6,0.6875,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.125,0.336734693877551,0.375,0.41
"Q_629_702","702","Q","629",0.515570516811955,"Y08","Y13","08","13",22,10,24,9,0.6875,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0397727272727273,0.452054794520548,0.460227272727273,0.65
"Q_629_707","707","Q","629",0.517644230769231,"Y08","Z15","08","15",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.71
"Q_629_708","708","Q","629",0.349889705882353,"Y08","X01","08","01",22,10,29,5,0.6875,0.852941176470588,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.165441176470588,0.275,0.334558823529412,0.29
"Q_629_717","717","Q","629",0.503660714285714,"Y08","Y07","08","07",22,10,22,11,0.6875,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0208333333333334,0.523809523809524,0.520833333333333,0.47
"Q_629_719","719","Q","629",0.480400472112429,"Y08","X13","08","13",22,10,26,7,0.6875,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.100378787878788,0.371980676328502,0.399621212121212,0.65
"Q_629_720","720","Q","629",0.394147475027747,"Y08","W02","08","02",22,10,27,7,0.6875,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.106617647058823,0.363207547169812,0.393382352941177,0.32
"Q_629_738","738","Q","629",0.542024597238205,"Y08","X10","08","10",22,10,21,12,0.6875,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0511363636363636,0.556962025316456,0.551136363636364,0.56
"Q_629_748","748","Q","629",0.49185952970297,"Y08","Y14","08","14",22,10,25,7,0.6875,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.09375,0.381188118811881,0.40625,0.68
"Q_629_754","754","Q","629",0.436042348943835,"Y08","X06","08","06",22,10,24,7,0.6875,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0866935483870968,0.390862944162437,0.413306451612903,0.44
"Q_629_771","771","Q","629",0.578647584033613,"Y08","X12b","08","12",22,10,19,13,0.6875,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.09375,0.600840336134454,0.59375,0.62
"Q_629_772","772","Q","629",0.477265513268711,"Y08","W09","08","09",22,10,23,8,0.6875,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0544354838709677,0.433497536945813,0.445564516129032,0.53
"Q_629_775","775","Q","629",0.567462505473654,"Y08","W14","08","14",22,10,20,11,0.6875,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0423387096774194,0.547511312217195,0.542338709677419,0.68
"Q_629_780","780","Q","629",0.458542348943835,"Y08","Z09","08","09",22,10,24,7,0.6875,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0866935483870968,0.390862944162437,0.413306451612903,0.53
"Q_629_781","781","Q","629",0.407430555555556,"Y08","X07","08","07",22,10,25,5,0.6875,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.145833333333333,0.305555555555555,0.354166666666667,0.47
"Q_629_786","786","Q","629",0.290599961479199,"Y08","W01","08","01",22,10,31,2,0.6875,0.939393939393939,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.251893939393939,0.124293785310734,0.248106060606061,0.29
"Q_629_789","789","Q","629",0.428542348943835,"Y08","X05","08","05",22,10,24,7,0.6875,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0866935483870968,0.390862944162437,0.413306451612903,0.41
"Q_629_793","793","Q","629",0.564979190048635,"Y08","W11","08","11",22,10,20,13,0.6875,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0814393939393939,0.588477366255144,0.581439393939394,0.59
"Q_629_814","814","Q","629",0.553198529411765,"Y08","W16","08","16",22,10,21,9,0.6875,0.7,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0125,0.485294117647059,0.4875,0.74
"Q_629_817","817","Q","629",0.450144230769231,"Y08","Y06","08","06",22,10,24,8,0.6875,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0625,0.423076923076923,0.4375,0.44
"Q_629_825","825","Q","629",0.451089734437464,"Y08","Y12","08","12",22,10,28,6,0.6875,0.823529411764706,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.136029411764706,0.320388349514563,0.363970588235294,0.62
"Q_629_827","827","Q","629",0.46746962915601,"Y08","W05","08","05",22,10,24,10,0.6875,0.705882352941177,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0183823529411765,0.478260869565217,0.481617647058823,0.41
"Q_629_828","828","Q","629",0.565935319042871,"Y08","X16b","08","16",22,10,23,11,0.6875,0.676470588235294,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0110294117647058,0.51271186440678,0.511029411764706,0.74
"Q_629_830","830","Q","629",0.502876697792869,"Y08","Z10","08","10",22,10,22,9,0.6875,0.709677419354839,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0221774193548387,0.473684210526316,0.477822580645161,0.56
"Q_629_835","835","Q","629",0.674557317682318,"Y08","Y16b","08","16",22,10,15,18,0.6875,0.454545454545455,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.232954545454545,0.725274725274725,0.732954545454545,0.74
"Q_629_843","843","Q","629",0.563647584033613,"Y08","W10","08","10",22,10,19,13,0.6875,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.09375,0.600840336134454,0.59375,0.56
"Q_629_846","846","Q","629",0.389021904969486,"Y08","Y05","08","05",22,10,26,5,0.6875,0.838709677419355,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.151209677419355,0.297297297297297,0.348790322580645,0.41
"Q_629_849","849","Q","629",0.448070516811955,"Y08","W04","08","04",22,10,24,9,0.6875,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0397727272727273,0.452054794520548,0.460227272727273,0.38
"Q_629_853","853","Q","629",0.542024597238205,"Y08","Y10","08","10",22,10,21,12,0.6875,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0511363636363636,0.556962025316456,0.551136363636364,0.56
"Q_636_637","637","Q","636",0.625645161290323,"X02","W08","02","08",27,6,21,10,0.818181818181818,0.67741935483871,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.140762463343109,0.681818181818182,0.640762463343109,0.68
"Q_636_640","640","Q","636",0.266629385678884,"X02","Y01","02","01",27,6,32,2,0.818181818181818,0.941176470588235,"Q",154,640,67,636,59,0,0,636,640,-0.122994652406417,0.219512195121951,0.377005347593583,0.47
"Q_636_643","643","Q","636",0.696014869439072,"X02","X16a","02","16",27,6,21,11,0.818181818181818,0.65625,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.161931818181818,0.702127659574468,0.661931818181818,0.92
"Q_636_644","644","Q","636",0.621113485518906,"X02","Y15","02","15",27,6,25,7,0.818181818181818,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0369318181818182,0.557522123893805,0.536931818181818,0.89
"Q_636_647","647","Q","636",0.621603956459069,"X02","Z12","02","12",27,6,23,8,0.818181818181818,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0762463343108505,0.610169491525424,0.57624633431085,0.8
"Q_636_648","648","Q","636",0.642692498758073,"X02","Z16","02","16",27,6,25,8,0.818181818181818,0.757575757575758,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0606060606060607,0.59016393442623,0.560606060606061,0.92
"Q_636_651","651","Q","636",0.561086807928913,"X02","Z04","02","04",27,6,26,9,0.818181818181818,0.742857142857143,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0753246753246753,0.609022556390977,0.575324675324675,0.56
"Q_636_653","653","Q","636",0.639545454545455,"X02","W15","02","15",27,6,24,8,0.818181818181818,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0681818181818182,0.6,0.568181818181818,0.89
"Q_636_660","660","Q","636",0.531113485518906,"X02","Z03","02","03",27,6,25,7,0.818181818181818,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0369318181818182,0.557522123893805,0.536931818181818,0.53
"Q_636_666","666","Q","636",0.5785302742798,"X02","Z08","02","08",27,6,26,8,0.818181818181818,0.764705882352941,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0534759358288771,0.580645161290323,0.553475935828877,0.68
"Q_636_670","670","Q","636",0.574306773443092,"X02","X04","02","04",27,6,23,9,0.818181818181818,0.71875,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0994318181818182,0.637795275590551,0.599431818181818,0.56
"Q_636_671","671","Q","636",0.508131427396133,"X02","Z01","02","01",27,6,27,7,0.818181818181818,0.794117647058823,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0240641711229947,0.538461538461539,0.524064171122995,0.47
"Q_636_676","676","Q","636",0.452707219251337,"X02","Z02","02","02",27,6,30,4,0.818181818181818,0.882352941176471,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0641711229946523,0.375,0.435828877005348,0.5
"Q_636_680","680","Q","636",0.598769592476489,"X02","W13","02","13",27,6,23,6,0.818181818181818,0.793103448275862,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0250783699059561,0.54,0.525078369905956,0.83
"Q_636_685","685","Q","636",0.705454545454545,"X02","Y16a","02","16",27,6,21,12,0.818181818181818,0.636363636363636,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.181818181818182,0.72,0.681818181818182,0.92
"Q_636_687","687","Q","636",0.404188311688312,"X02","Z06","02","06",27,6,27,1,0.818181818181818,0.964285714285714,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.146103896103896,0.142857142857143,0.353896103896104,0.62
"Q_636_695","695","Q","636",0.78791232761047,"X02","X11","02","11",27,6,22,12,0.818181818181818,0.647058823529412,"Q",144,636,60,695,57,0,1,636,695,0.171122994652406,0.710526315789474,0.671122994652406,0.77
"Q_636_701","701","Q","636",0.526278945111492,"X02","Z05","02","05",27,6,26,6,0.818181818181818,0.8125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.00568181818181823,0.509433962264151,0.505681818181818,0.59
"Q_636_702","702","Q","636",0.637204016913319,"X02","Y13","02","13",27,6,24,9,0.818181818181818,0.727272727272727,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0909090909090909,0.627906976744186,0.590909090909091,0.83
"Q_636_707","707","Q","636",0.639545454545455,"X02","Z15","02","15",27,6,24,8,0.818181818181818,0.75,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0681818181818182,0.6,0.568181818181818,0.89
"Q_636_708","708","Q","636",0.593033461398681,"X02","X01","02","01",27,6,29,5,0.818181818181818,0.852941176470588,"Q",146,636,80,708,67,0,1,636,708,-0.03475935828877,0.436893203883495,0.46524064171123,0.47
"Q_636_717","717","Q","636",0.623455710955711,"X02","Y07","02","07",27,6,22,11,0.818181818181818,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.151515151515152,0.692307692307692,0.651515151515152,0.65
"Q_636_719","719","Q","636",0.602032279314888,"X02","X13","02","13",27,6,26,7,0.818181818181818,0.787878787878788,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0303030303030304,0.547826086956522,0.53030303030303,0.83
"Q_636_720","720","Q","636",0.640631427396133,"X02","W02","02","02",27,6,27,7,0.818181818181818,0.794117647058823,"Q",152,636,64,720,62,0,1,636,720,0.0240641711229947,0.538461538461539,0.524064171122995,0.5
"Q_636_738","738","Q","636",0.785454545454545,"X02","X10","02","10",27,6,21,12,0.818181818181818,0.636363636363636,"Q",139,636,63,738,60,0,1,636,738,0.181818181818182,0.72,0.681818181818182,0.74
"Q_636_748","748","Q","636",0.613613485518906,"X02","Y14","02","14",27,6,25,7,0.818181818181818,0.78125,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0369318181818182,0.557522123893805,0.536931818181818,0.86
"Q_636_754","754","Q","636",0.557888959340572,"X02","X06","02","06",27,6,24,7,0.818181818181818,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0439882697947215,0.567567567567568,0.543988269794721,0.62
"Q_636_771","771","Q","636",0.694817631964809,"X02","X12b","02","12",27,6,19,13,0.818181818181818,0.59375,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.224431818181818,0.754838709677419,0.724431818181818,0.8
"Q_636_772","772","Q","636",0.599103956459069,"X02","W09","02","09",27,6,23,8,0.818181818181818,0.741935483870968,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0762463343108505,0.610169491525424,0.57624633431085,0.71
"Q_636_775","775","Q","636",0.686312685921644,"X02","W14","02","14",27,6,20,11,0.818181818181818,0.645161290322581,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.173020527859238,0.712230215827338,0.673020527859238,0.86
"Q_636_780","780","Q","636",0.580388959340572,"X02","Z09","02","09",27,6,24,7,0.818181818181818,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0439882697947215,0.567567567567568,0.543988269794721,0.71
"Q_636_781","781","Q","636",0.5271331738437,"X02","X07","02","07",27,6,25,5,0.818181818181818,0.833333333333333,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.0151515151515151,0.473684210526316,0.484848484848485,0.65
"Q_636_786","786","Q","636",0.39344696969697,"X02","W01","02","01",27,6,31,2,0.818181818181818,0.939393939393939,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,-0.121212121212121,0.225,0.378787878787879,0.47
"Q_636_789","789","Q","636",0.550388959340572,"X02","X05","02","05",27,6,24,7,0.818181818181818,0.774193548387097,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.0439882697947215,0.567567567567568,0.543988269794721,0.59
"Q_636_793","793","Q","636",0.68183603551438,"X02","W11","02","11",27,6,20,13,0.818181818181818,0.606060606060606,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.212121212121212,0.745222929936306,0.712121212121212,0.77
"Q_636_814","814","Q","636",0.674179600886918,"X02","W16","02","16",27,6,21,9,0.818181818181818,0.7,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.118181818181818,0.658536585365854,0.618181818181818,0.92
